Time in s;CH 2 BITBUS;Time in 250ns TICS;Delta TICs;TIME in ps;Delta in ps;;
0.016479924;1;65920;11;16479924;2644;"#2644 com_rxin = 1;";
0.016482616;0;65930;10;16482616;2692;"#2692 com_rxin = 0;";
0.01648526;1;65941;11;16485260;2644;"#2644 com_rxin = 1;";
0.016490616;0;65962;21;16490616;5356;"#5356 com_rxin = 0;";
0.01649326;1;65973;11;16493260;2644;"#2644 com_rxin = 1;";
0.016495948;0;65984;11;16495948;2688;"#2688 com_rxin = 0;";
0.01650126;1;66005;21;16501260;5312;"#5312 com_rxin = 1;";
0.016503948;0;66016;11;16503948;2688;"#2688 com_rxin = 0;";
0.016506592;1;66026;10;16506592;2644;"#2644 com_rxin = 1;";
0.016511948;0;66048;22;16511948;5356;"#5356 com_rxin = 0;";
0.016514592;1;66058;10;16514592;2644;"#2644 com_rxin = 1;";
0.016519948;0;66080;22;16519948;5356;"#5356 com_rxin = 0;";
0.016527928;1;66112;32;16527928;7980;"#7980 com_rxin = 1;";
0.016533284;0;66133;21;16533284;5356;"#5356 com_rxin = 0;";
0.01654926;1;66197;64;16549260;15976;"#15976 com_rxin = 1;";
0.016557284;0;66229;32;16557284;8024;"#8024 com_rxin = 0;";
0.016559924;1;66240;11;16559924;2640;"#2640 com_rxin = 1;";
0.016562616;0;66250;10;16562616;2692;"#2692 com_rxin = 0;";
0.01656526;1;66261;11;16565260;2644;"#2644 com_rxin = 1;";
0.016583948;0;66336;75;16583948;18688;"#18688 com_rxin = 0;";
0.016586592;1;66346;10;16586592;2644;"#2644 com_rxin = 1;";
0.016586908;0;66348;2;16586908;316;"#316 com_rxin = 0;";
0.016587052;1;66348;0;16587052;144;"#144 com_rxin = 1;";
0.016590052;0;66360;12;16590052;3000;"#3000 com_rxin = 0;";
0.016595364;1;66381;21;16595364;5312;"#5312 com_rxin = 1;";
0.016598052;0;66392;11;16598052;2688;"#2688 com_rxin = 0;";
0.016600696;1;66403;11;16600696;2644;"#2644 com_rxin = 1;";
0.016603384;0;66414;11;16603384;2688;"#2688 com_rxin = 0;";
0.016606028;1;66424;10;16606028;2644;"#2644 com_rxin = 1;";
0.016608716;0;66435;11;16608716;2688;"#2688 com_rxin = 0;";
0.016611364;1;66445;10;16611364;2648;"#2648 com_rxin = 1;";
0.016614052;0;66456;11;16614052;2688;"#2688 com_rxin = 0;";
0.016616692;1;66467;11;16616692;2640;"#2640 com_rxin = 1;";
0.016619388;0;66478;11;16619388;2696;"#2696 com_rxin = 0;";
0.016622028;1;66488;10;16622028;2640;"#2640 com_rxin = 1;";
0.016624716;0;66499;11;16624716;2688;"#2688 com_rxin = 0;";
0.016627364;1;66509;10;16627364;2648;"#2648 com_rxin = 1;";
0.016630052;0;66520;11;16630052;2688;"#2688 com_rxin = 0;";
0.016632696;1;66531;11;16632696;2644;"#2644 com_rxin = 1;";
0.016635384;0;66542;11;16635384;2688;"#2688 com_rxin = 0;";
0.016638028;1;66552;10;16638028;2644;"#2644 com_rxin = 1;";
0.01665672;0;66627;75;16656720;18692;"#18692 com_rxin = 0;";
0.016659368;1;66637;10;16659368;2648;"#2648 com_rxin = 1;";
0.016662052;0;66648;11;16662052;2684;"#2684 com_rxin = 0;";
0.016664696;1;66659;11;16664696;2644;"#2644 com_rxin = 1;";
0.016667384;0;66670;11;16667384;2688;"#2688 com_rxin = 0;";
0.0166727;1;66691;21;16672700;5316;"#5316 com_rxin = 1;";
0.016675384;0;66702;11;16675384;2684;"#2684 com_rxin = 0;";
0.016678028;1;66712;10;16678028;2644;"#2644 com_rxin = 1;";
0.01668072;0;66723;11;16680720;2692;"#2692 com_rxin = 0;";
0.016683364;1;66733;10;16683364;2644;"#2644 com_rxin = 1;";
0.016686044;0;66744;11;16686044;2680;"#2680 com_rxin = 0;";
0.0166967;1;66787;43;16696700;10656;"#10656 com_rxin = 1;";
0.016702052;0;66808;21;16702052;5352;"#5352 com_rxin = 0;";
0.016704696;1;66819;11;16704696;2644;"#2644 com_rxin = 1;";
0.016707384;0;66830;11;16707384;2688;"#2688 com_rxin = 0;";
0.016710032;1;66840;10;16710032;2648;"#2648 com_rxin = 1;";
0.016712712;0;66851;11;16712712;2680;"#2680 com_rxin = 0;";
0.016715364;1;66861;10;16715364;2652;"#2652 com_rxin = 1;";
0.016718052;0;66872;11;16718052;2688;"#2688 com_rxin = 0;";
0.016720696;1;66883;11;16720696;2644;"#2644 com_rxin = 1;";
0.016731388;0;66926;43;16731388;10692;"#10692 com_rxin = 0;";
0.016747364;1;66989;63;16747364;15976;"#15976 com_rxin = 1;";
0.016755388;0;67022;33;16755388;8024;"#8024 com_rxin = 0;";
0.016763364;1;67053;31;16763364;7976;"#7976 com_rxin = 1;";
0.01676872;0;67075;22;16768720;5356;"#5356 com_rxin = 0;";
0.016787364;1;67149;74;16787364;18644;"#18644 com_rxin = 1;";
0.016790052;0;67160;11;16790052;2688;"#2688 com_rxin = 0;";
0.016793052;1;67172;12;16793052;3000;"#3000 com_rxin = 1;";
0.016793104;0;67172;0;16793104;52;"#52 com_rxin = 0;";
0.016793144;1;67173;1;16793144;40;"#40 com_rxin = 1;";
0.01707054;0;68282;1109;17070540;277396;"#277396 com_rxin = 0;";
0.017076604;1;68306;24;17076604;6064;"#6064 com_rxin = 1;";
0.017079288;0;68317;11;17079288;2684;"#2684 com_rxin = 0;";
0.017081936;1;68328;11;17081936;2648;"#2648 com_rxin = 1;";
0.017084624;0;68338;10;17084624;2688;"#2688 com_rxin = 0;";
0.017087268;1;68349;11;17087268;2644;"#2644 com_rxin = 1;";
0.017089956;0;68360;11;17089956;2688;"#2688 com_rxin = 0;";
0.0170926;1;68370;10;17092600;2644;"#2644 com_rxin = 1;";
0.017095292;0;68381;11;17095292;2692;"#2692 com_rxin = 0;";
0.017097932;1;68392;11;17097932;2640;"#2640 com_rxin = 1;";
0.017100624;0;68402;10;17100624;2692;"#2692 com_rxin = 0;";
0.017103268;1;68413;11;17103268;2644;"#2644 com_rxin = 1;";
0.017105956;0;68424;11;17105956;2688;"#2688 com_rxin = 0;";
0.0171086;1;68434;10;17108600;2644;"#2644 com_rxin = 1;";
0.017111292;0;68445;11;17111292;2692;"#2692 com_rxin = 0;";
0.017113936;1;68456;11;17113936;2644;"#2644 com_rxin = 1;";
0.017116624;0;68466;10;17116624;2688;"#2688 com_rxin = 0;";
0.017119268;1;68477;11;17119268;2644;"#2644 com_rxin = 1;";
0.017137956;0;68552;75;17137956;18688;"#18688 com_rxin = 0;";
0.017143268;1;68573;21;17143268;5312;"#5312 com_rxin = 1;";
0.017145956;0;68584;11;17145956;2688;"#2688 com_rxin = 0;";
0.017148604;1;68594;10;17148604;2648;"#2648 com_rxin = 1;";
0.01715396;0;68616;22;17153960;5356;"#5356 com_rxin = 0;";
0.0171566;1;68626;10;17156600;2640;"#2640 com_rxin = 1;";
0.017159292;0;68637;11;17159292;2692;"#2692 com_rxin = 0;";
0.017161936;1;68648;11;17161936;2644;"#2644 com_rxin = 1;";
0.01716996;0;68680;32;17169960;8024;"#8024 com_rxin = 0;";
0.017180604;1;68722;42;17180604;10644;"#10644 com_rxin = 1;";
0.017183292;0;68733;11;17183292;2688;"#2688 com_rxin = 0;";
0.017185936;1;68744;11;17185936;2644;"#2644 com_rxin = 1;";
0.017188628;0;68755;11;17188628;2692;"#2692 com_rxin = 0;";
0.017191268;1;68765;10;17191268;2640;"#2640 com_rxin = 1;";
0.01719396;0;68776;11;17193960;2692;"#2692 com_rxin = 0;";
0.017196604;1;68786;10;17196604;2644;"#2644 com_rxin = 1;";
0.017199292;0;68797;11;17199292;2688;"#2688 com_rxin = 0;";
0.017201936;1;68808;11;17201936;2644;"#2644 com_rxin = 1;";
0.017207292;0;68829;21;17207292;5356;"#5356 com_rxin = 0;";
0.017209936;1;68840;11;17209936;2644;"#2644 com_rxin = 1;";
0.017212628;0;68851;11;17212628;2692;"#2692 com_rxin = 0;";
0.017217936;1;68872;21;17217936;5308;"#5308 com_rxin = 1;";
0.017220628;0;68883;11;17220628;2692;"#2692 com_rxin = 0;";
0.017228604;1;68914;31;17228604;7976;"#7976 com_rxin = 1;";
0.01724196;0;68968;54;17241960;13356;"#13356 com_rxin = 0;";
0.017247272;1;68989;21;17247272;5312;"#5312 com_rxin = 1;";
0.01726596;0;69064;75;17265960;18688;"#18688 com_rxin = 0;";
0.017268604;1;69074;10;17268604;2644;"#2644 com_rxin = 1;";
0.017269448;0;69078;4;17269448;844;"#844 com_rxin = 0;";
0.017277552;1;69110;32;17277552;8104;"#8104 com_rxin = 1;";
0.017280204;0;69121;11;17280204;2652;"#2652 com_rxin = 0;";
0.017282884;1;69132;11;17282884;2680;"#2680 com_rxin = 1;";
0.01728554;0;69142;10;17285540;2656;"#2656 com_rxin = 0;";
0.017288216;1;69153;11;17288216;2676;"#2676 com_rxin = 1;";
0.017290872;0;69163;10;17290872;2656;"#2656 com_rxin = 0;";
0.017293548;1;69174;11;17293548;2676;"#2676 com_rxin = 1;";
0.017296204;0;69185;11;17296204;2656;"#2656 com_rxin = 0;";
0.017298884;1;69196;11;17298884;2680;"#2680 com_rxin = 1;";
0.01730154;0;69206;10;17301540;2656;"#2656 com_rxin = 0;";
0.017304216;1;69217;11;17304216;2676;"#2676 com_rxin = 1;";
0.017306872;0;69227;10;17306872;2656;"#2656 com_rxin = 0;";
0.017309552;1;69238;11;17309552;2680;"#2680 com_rxin = 1;";
0.017312204;0;69249;11;17312204;2652;"#2652 com_rxin = 0;";
0.017314884;1;69260;11;17314884;2680;"#2680 com_rxin = 1;";
0.017317536;0;69270;10;17317536;2652;"#2652 com_rxin = 0;";
0.017320216;1;69281;11;17320216;2680;"#2680 com_rxin = 1;";
0.017338872;0;69355;74;17338872;18656;"#18656 com_rxin = 0;";
0.017344216;1;69377;22;17344216;5344;"#5344 com_rxin = 1;";
0.017346872;0;69387;10;17346872;2656;"#2656 com_rxin = 0;";
0.017349552;1;69398;11;17349552;2680;"#2680 com_rxin = 1;";
0.017354872;0;69419;21;17354872;5320;"#5320 com_rxin = 0;";
0.017357548;1;69430;11;17357548;2676;"#2676 com_rxin = 1;";
0.017360204;0;69441;11;17360204;2656;"#2656 com_rxin = 0;";
0.017365552;1;69462;21;17365552;5348;"#5348 com_rxin = 1;";
0.017368204;0;69473;11;17368204;2652;"#2652 com_rxin = 0;";
0.017370884;1;69484;11;17370884;2680;"#2680 com_rxin = 1;";
0.017376204;0;69505;21;17376204;5320;"#5320 com_rxin = 0;";
0.017378884;1;69516;11;17378884;2680;"#2680 com_rxin = 1;";
0.017384204;0;69537;21;17384204;5320;"#5320 com_rxin = 0;";
0.017394884;1;69580;43;17394884;10680;"#10680 com_rxin = 1;";
0.01739754;0;69590;10;17397540;2656;"#2656 com_rxin = 0;";
0.017400216;1;69601;11;17400216;2676;"#2676 com_rxin = 1;";
0.017402872;0;69611;10;17402872;2656;"#2656 com_rxin = 0;";
0.017405548;1;69622;11;17405548;2676;"#2676 com_rxin = 1;";
0.01741354;0;69654;32;17413540;7992;"#7992 com_rxin = 0;";
0.017416216;1;69665;11;17416216;2676;"#2676 com_rxin = 1;";
0.017418872;0;69675;10;17418872;2656;"#2656 com_rxin = 0;";
0.017421552;1;69686;11;17421552;2680;"#2680 com_rxin = 1;";
0.017424204;0;69697;11;17424204;2652;"#2652 com_rxin = 0;";
0.017426884;1;69708;11;17426884;2680;"#2680 com_rxin = 1;";
0.01744554;0;69782;74;17445540;18656;"#18656 com_rxin = 0;";
0.017448216;1;69793;11;17448216;2676;"#2676 com_rxin = 1;";
0.017451208;0;69805;12;17451208;2992;"#2992 com_rxin = 0;";
0.017451236;1;69805;0;17451236;28;"#28 com_rxin = 1;";
0.017451268;0;69805;0;17451268;32;"#32 com_rxin = 0;";
0.017451284;1;69805;0;17451284;16;"#16 com_rxin = 1;";
0.017451312;0;69805;0;17451312;28;"#28 com_rxin = 0;";
0.017451336;1;69805;0;17451336;24;"#24 com_rxin = 1;";
0.017451372;0;69805;0;17451372;36;"#36 com_rxin = 0;";
0.017451392;1;69806;1;17451392;20;"#20 com_rxin = 1;";
0.017451424;0;69806;0;17451424;32;"#32 com_rxin = 0;";
0.017451432;1;69806;0;17451432;8;"#8 com_rxin = 1;";
0.017451484;0;69806;0;17451484;52;"#52 com_rxin = 0;";
0.01745152;1;69806;0;17451520;36;"#36 com_rxin = 1;";
0.017451652;0;69807;1;17451652;132;"#132 com_rxin = 0;";
0.017451668;1;69807;0;17451668;16;"#16 com_rxin = 1;";
0.01745174;0;69807;0;17451740;72;"#72 com_rxin = 0;";
0.017451832;1;69807;0;17451832;92;"#92 com_rxin = 1;";
0.017451864;0;69807;0;17451864;32;"#32 com_rxin = 0;";
0.017452472;1;69810;3;17452472;608;"#608 com_rxin = 1;";
0.017494212;0;69977;167;17494212;41740;"#41740 com_rxin = 0;";
0.017500276;1;70001;24;17500276;6064;"#6064 com_rxin = 1;";
0.017502964;0;70012;11;17502964;2688;"#2688 com_rxin = 0;";
0.017505608;1;70022;10;17505608;2644;"#2644 com_rxin = 1;";
0.017508296;0;70033;11;17508296;2688;"#2688 com_rxin = 0;";
0.01751094;1;70044;11;17510940;2644;"#2644 com_rxin = 1;";
0.017513628;0;70055;11;17513628;2688;"#2688 com_rxin = 0;";
0.017516272;1;70065;10;17516272;2644;"#2644 com_rxin = 1;";
0.017518964;0;70076;11;17518964;2692;"#2692 com_rxin = 0;";
0.017521608;1;70086;10;17521608;2644;"#2644 com_rxin = 1;";
0.017524296;0;70097;11;17524296;2688;"#2688 com_rxin = 0;";
0.01752694;1;70108;11;17526940;2644;"#2644 com_rxin = 1;";
0.017529632;0;70119;11;17529632;2692;"#2692 com_rxin = 0;";
0.017532276;1;70129;10;17532276;2644;"#2644 com_rxin = 1;";
0.017534964;0;70140;11;17534964;2688;"#2688 com_rxin = 0;";
0.017537608;1;70150;10;17537608;2644;"#2644 com_rxin = 1;";
0.017540296;0;70161;11;17540296;2688;"#2688 com_rxin = 0;";
0.01754294;1;70172;11;17542940;2644;"#2644 com_rxin = 1;";
0.017561632;0;70247;75;17561632;18692;"#18692 com_rxin = 0;";
0.017566944;1;70268;21;17566944;5312;"#5312 com_rxin = 1;";
0.017569632;0;70279;11;17569632;2688;"#2688 com_rxin = 0;";
0.017572276;1;70289;10;17572276;2644;"#2644 com_rxin = 1;";
0.017577632;0;70311;22;17577632;5356;"#5356 com_rxin = 0;";
0.017580276;1;70321;10;17580276;2644;"#2644 com_rxin = 1;";
0.017582964;0;70332;11;17582964;2688;"#2688 com_rxin = 0;";
0.017588276;1;70353;21;17588276;5312;"#5312 com_rxin = 1;";
0.017590964;0;70364;11;17590964;2688;"#2688 com_rxin = 0;";
0.017593608;1;70374;10;17593608;2644;"#2644 com_rxin = 1;";
0.0176043;0;70417;43;17604300;10692;"#10692 com_rxin = 0;";
0.017606944;1;70428;11;17606944;2644;"#2644 com_rxin = 1;";
0.017609632;0;70439;11;17609632;2688;"#2688 com_rxin = 0;";
0.017612276;1;70449;10;17612276;2644;"#2644 com_rxin = 1;";
0.017614964;0;70460;11;17614964;2688;"#2688 com_rxin = 0;";
0.017617608;1;70470;10;17617608;2644;"#2644 com_rxin = 1;";
0.0176203;0;70481;11;17620300;2692;"#2692 com_rxin = 0;";
0.017622944;1;70492;11;17622944;2644;"#2644 com_rxin = 1;";
0.017625632;0;70503;11;17625632;2688;"#2688 com_rxin = 0;";
0.017630944;1;70524;21;17630944;5312;"#5312 com_rxin = 1;";
0.017633632;0;70535;11;17633632;2688;"#2688 com_rxin = 0;";
0.017636276;1;70545;10;17636276;2644;"#2644 com_rxin = 1;";
0.017638964;0;70556;11;17638964;2688;"#2688 com_rxin = 0;";
0.017649612;1;70598;42;17649612;10648;"#10648 com_rxin = 1;";
0.0176683;0;70673;75;17668300;18688;"#18688 com_rxin = 0;";
0.017670944;1;70684;11;17670944;2644;"#2644 com_rxin = 1;";
0.01767126;0;70685;1;17671260;316;"#316 com_rxin = 0;";
0.017679719;1;70719;34;17679719;8459;"#8459 com_rxin = 1;";
0.017682371;0;70729;10;17682371;2652;"#2652 com_rxin = 0;";
0.017685051;1;70740;11;17685051;2680;"#2680 com_rxin = 1;";
0.017687703;0;70751;11;17687703;2652;"#2652 com_rxin = 0;";
0.017690383;1;70762;11;17690383;2680;"#2680 com_rxin = 1;";
0.017693039;0;70772;10;17693039;2656;"#2656 com_rxin = 0;";
0.017695719;1;70783;11;17695719;2680;"#2680 com_rxin = 1;";
0.017698371;0;70793;10;17698371;2652;"#2652 com_rxin = 0;";
0.017701051;1;70804;11;17701051;2680;"#2680 com_rxin = 1;";
0.017703707;0;70815;11;17703707;2656;"#2656 com_rxin = 0;";
0.017706383;1;70826;11;17706383;2676;"#2676 com_rxin = 1;";
0.017709039;0;70836;10;17709039;2656;"#2656 com_rxin = 0;";
0.017711715;1;70847;11;17711715;2676;"#2676 com_rxin = 1;";
0.017714375;0;70858;11;17714375;2660;"#2660 com_rxin = 0;";
0.017717051;1;70868;10;17717051;2676;"#2676 com_rxin = 1;";
0.017719707;0;70879;11;17719707;2656;"#2656 com_rxin = 0;";
0.017722383;1;70890;11;17722383;2676;"#2676 com_rxin = 1;";
0.017741039;0;70964;74;17741039;18656;"#18656 com_rxin = 0;";
0.017746387;1;70986;22;17746387;5348;"#5348 com_rxin = 1;";
0.017749039;0;70996;10;17749039;2652;"#2652 com_rxin = 0;";
0.017751715;1;71007;11;17751715;2676;"#2676 com_rxin = 1;";
0.017757039;0;71028;21;17757039;5324;"#5324 com_rxin = 0;";
0.017759719;1;71039;11;17759719;2680;"#2680 com_rxin = 1;";
0.017762371;0;71049;10;17762371;2652;"#2652 com_rxin = 0;";
0.017765051;1;71060;11;17765051;2680;"#2680 com_rxin = 1;";
0.017773039;0;71092;32;17773039;7988;"#7988 com_rxin = 0;";
0.017778387;1;71114;22;17778387;5348;"#5348 com_rxin = 1;";
0.017781039;0;71124;10;17781039;2652;"#2652 com_rxin = 0;";
0.017786383;1;71146;22;17786383;5344;"#5344 com_rxin = 1;";
0.017789039;0;71156;10;17789039;2656;"#2656 com_rxin = 0;";
0.017791719;1;71167;11;17791719;2680;"#2680 com_rxin = 1;";
0.017794375;0;71178;11;17794375;2656;"#2656 com_rxin = 0;";
0.017797051;1;71188;10;17797051;2676;"#2676 com_rxin = 1;";
0.017799707;0;71199;11;17799707;2656;"#2656 com_rxin = 0;";
0.017802387;1;71210;11;17802387;2680;"#2680 com_rxin = 1;";
0.017805039;0;71220;10;17805039;2652;"#2652 com_rxin = 0;";
0.017807719;1;71231;11;17807719;2680;"#2680 com_rxin = 1;";
0.017810375;0;71242;11;17810375;2656;"#2656 com_rxin = 0;";
0.017813051;1;71252;10;17813051;2676;"#2676 com_rxin = 1;";
0.017818375;0;71274;22;17818375;5324;"#5324 com_rxin = 0;";
0.017821051;1;71284;10;17821051;2676;"#2676 com_rxin = 1;";
0.017823707;0;71295;11;17823707;2656;"#2656 com_rxin = 0;";
0.017826383;1;71306;11;17826383;2676;"#2676 com_rxin = 1;";
0.017829039;0;71316;10;17829039;2656;"#2656 com_rxin = 0;";
0.017831719;1;71327;11;17831719;2680;"#2680 com_rxin = 1;";
0.017837043;0;71348;21;17837043;5324;"#5324 com_rxin = 0;";
0.017842383;1;71370;22;17842383;5340;"#5340 com_rxin = 1;";
0.017847707;0;71391;21;17847707;5324;"#5324 com_rxin = 0;";
0.017850383;1;71402;11;17850383;2676;"#2676 com_rxin = 1;";
0.017869043;0;71476;74;17869043;18660;"#18660 com_rxin = 0;";
0.017871719;1;71487;11;17871719;2676;"#2676 com_rxin = 1;";
0.017874539;0;71498;11;17874539;2820;"#2820 com_rxin = 0;";
0.017874571;1;71498;0;17874571;32;"#32 com_rxin = 1;";
0.017874599;0;71498;0;17874599;28;"#28 com_rxin = 0;";
0.017874615;1;71498;0;17874615;16;"#16 com_rxin = 1;";
0.017874647;0;71499;1;17874647;32;"#32 com_rxin = 0;";
0.017874671;1;71499;0;17874671;24;"#24 com_rxin = 1;";
0.017874707;0;71499;0;17874707;36;"#36 com_rxin = 0;";
0.017874727;1;71499;0;17874727;20;"#20 com_rxin = 1;";
0.017874759;0;71499;0;17874759;32;"#32 com_rxin = 0;";
0.017874767;1;71499;0;17874767;8;"#8 com_rxin = 1;";
0.017874819;0;71499;0;17874819;52;"#52 com_rxin = 0;";
0.017874851;1;71499;0;17874851;32;"#32 com_rxin = 1;";
0.017874987;0;71500;1;17874987;136;"#136 com_rxin = 0;";
0.017875003;1;71500;0;17875003;16;"#16 com_rxin = 1;";
0.017875075;0;71500;0;17875075;72;"#72 com_rxin = 0;";
0.017875167;1;71501;1;17875167;92;"#92 com_rxin = 1;";
0.017875199;0;71501;0;17875199;32;"#32 com_rxin = 0;";
0.017875807;1;71503;2;17875807;608;"#608 com_rxin = 1;";
0.018155219;0;72621;1118;18155219;279412;"#279412 com_rxin = 0;";
0.018161115;1;72644;23;18161115;5896;"#5896 com_rxin = 1;";
0.018163807;0;72655;11;18163807;2692;"#2692 com_rxin = 0;";
0.018166451;1;72666;11;18166451;2644;"#2644 com_rxin = 1;";
0.018169139;0;72677;11;18169139;2688;"#2688 com_rxin = 0;";
0.018171783;1;72687;10;18171783;2644;"#2644 com_rxin = 1;";
0.018174471;0;72698;11;18174471;2688;"#2688 com_rxin = 0;";
0.018177115;1;72708;10;18177115;2644;"#2644 com_rxin = 1;";
0.018179807;0;72719;11;18179807;2692;"#2692 com_rxin = 0;";
0.018182451;1;72730;11;18182451;2644;"#2644 com_rxin = 1;";
0.018185139;0;72741;11;18185139;2688;"#2688 com_rxin = 0;";
0.018187783;1;72751;10;18187783;2644;"#2644 com_rxin = 1;";
0.018190471;0;72762;11;18190471;2688;"#2688 com_rxin = 0;";
0.018193115;1;72772;10;18193115;2644;"#2644 com_rxin = 1;";
0.018195807;0;72783;11;18195807;2692;"#2692 com_rxin = 0;";
0.018198451;1;72794;11;18198451;2644;"#2644 com_rxin = 1;";
0.018201139;0;72805;11;18201139;2688;"#2688 com_rxin = 0;";
0.018203783;1;72815;10;18203783;2644;"#2644 com_rxin = 1;";
0.018222475;0;72890;75;18222475;18692;"#18692 com_rxin = 0;";
0.018225115;1;72900;10;18225115;2640;"#2640 com_rxin = 1;";
0.018227807;0;72911;11;18227807;2692;"#2692 com_rxin = 0;";
0.018230451;1;72922;11;18230451;2644;"#2644 com_rxin = 1;";
0.018238471;0;72954;32;18238471;8020;"#8020 com_rxin = 0;";
0.018241115;1;72964;10;18241115;2644;"#2644 com_rxin = 1;";
0.018243807;0;72975;11;18243807;2692;"#2692 com_rxin = 0;";
0.018246451;1;72986;11;18246451;2644;"#2644 com_rxin = 1;";
0.018251807;0;73007;21;18251807;5356;"#5356 com_rxin = 0;";
0.018254451;1;73018;11;18254451;2644;"#2644 com_rxin = 1;";
0.018262475;0;73050;32;18262475;8024;"#8024 com_rxin = 0;";
0.018265115;1;73060;10;18265115;2640;"#2640 com_rxin = 1;";
0.018267807;0;73071;11;18267807;2692;"#2692 com_rxin = 0;";
0.018270451;1;73082;11;18270451;2644;"#2644 com_rxin = 1;";
0.018273139;0;73093;11;18273139;2688;"#2688 com_rxin = 0;";
0.018275783;1;73103;10;18275783;2644;"#2644 com_rxin = 1;";
0.018278475;0;73114;11;18278475;2692;"#2692 com_rxin = 0;";
0.018281119;1;73124;10;18281119;2644;"#2644 com_rxin = 1;";
0.018283807;0;73135;11;18283807;2688;"#2688 com_rxin = 0;";
0.018286451;1;73146;11;18286451;2644;"#2644 com_rxin = 1;";
0.018291807;0;73167;21;18291807;5356;"#5356 com_rxin = 0;";
0.018294451;1;73178;11;18294451;2644;"#2644 com_rxin = 1;";
0.018299807;0;73199;21;18299807;5356;"#5356 com_rxin = 0;";
0.018302451;1;73210;11;18302451;2644;"#2644 com_rxin = 1;";
0.018305143;0;73221;11;18305143;2692;"#2692 com_rxin = 0;";
0.018310455;1;73242;21;18310455;5312;"#5312 com_rxin = 1;";
0.018313143;0;73253;11;18313143;2688;"#2688 com_rxin = 0;";
0.018315787;1;73263;10;18315787;2644;"#2644 com_rxin = 1;";
0.018318475;0;73274;11;18318475;2688;"#2688 com_rxin = 0;";
0.018321119;1;73284;10;18321119;2644;"#2644 com_rxin = 1;";
0.018323807;0;73295;11;18323807;2688;"#2688 com_rxin = 0;";
0.018326451;1;73306;11;18326451;2644;"#2644 com_rxin = 1;";
0.018329143;0;73317;11;18329143;2692;"#2692 com_rxin = 0;";
0.018331787;1;73327;10;18331787;2644;"#2644 com_rxin = 1;";
0.018350475;0;73402;75;18350475;18688;"#18688 com_rxin = 0;";
0.018353119;1;73412;10;18353119;2644;"#2644 com_rxin = 1;";
0.018356207;0;73425;13;18356207;3088;"#3088 com_rxin = 0;";
0.018361523;1;73446;21;18361523;5316;"#5316 com_rxin = 1;";
0.018364203;0;73457;11;18364203;2680;"#2680 com_rxin = 0;";
0.018366855;1;73467;10;18366855;2652;"#2652 com_rxin = 1;";
0.018369539;0;73478;11;18369539;2684;"#2684 com_rxin = 0;";
0.018372187;1;73489;11;18372187;2648;"#2648 com_rxin = 1;";
0.018374871;0;73499;10;18374871;2684;"#2684 com_rxin = 0;";
0.018377523;1;73510;11;18377523;2652;"#2652 com_rxin = 1;";
0.018380203;0;73521;11;18380203;2680;"#2680 com_rxin = 0;";
0.018382855;1;73531;10;18382855;2652;"#2652 com_rxin = 1;";
0.018385539;0;73542;11;18385539;2684;"#2684 com_rxin = 0;";
0.018388187;1;73553;11;18388187;2648;"#2648 com_rxin = 1;";
0.018390871;0;73563;10;18390871;2684;"#2684 com_rxin = 0;";
0.018393523;1;73574;11;18393523;2652;"#2652 com_rxin = 1;";
0.018396203;0;73585;11;18396203;2680;"#2680 com_rxin = 0;";
0.018398855;1;73595;10;18398855;2652;"#2652 com_rxin = 1;";
0.018401539;0;73606;11;18401539;2684;"#2684 com_rxin = 0;";
0.018404187;1;73617;11;18404187;2648;"#2648 com_rxin = 1;";
0.018422871;0;73691;74;18422871;18684;"#18684 com_rxin = 0;";
0.018425523;1;73702;11;18425523;2652;"#2652 com_rxin = 1;";
0.018428203;0;73713;11;18428203;2680;"#2680 com_rxin = 0;";
0.018430855;1;73723;10;18430855;2652;"#2652 com_rxin = 1;";
0.018438871;0;73755;32;18438871;8016;"#8016 com_rxin = 0;";
0.018441523;1;73766;11;18441523;2652;"#2652 com_rxin = 1;";
0.018444203;0;73777;11;18444203;2680;"#2680 com_rxin = 0;";
0.018449523;1;73798;21;18449523;5320;"#5320 com_rxin = 1;";
0.018452203;0;73809;11;18452203;2680;"#2680 com_rxin = 0;";
0.018454855;1;73819;10;18454855;2652;"#2652 com_rxin = 1;";
0.018460207;0;73841;22;18460207;5352;"#5352 com_rxin = 0;";
0.018465523;1;73862;21;18465523;5316;"#5316 com_rxin = 1;";
0.018468203;0;73873;11;18468203;2680;"#2680 com_rxin = 0;";
0.018473523;1;73894;21;18473523;5320;"#5320 com_rxin = 1;";
0.018481539;0;73926;32;18481539;8016;"#8016 com_rxin = 0;";
0.018484187;1;73937;11;18484187;2648;"#2648 com_rxin = 1;";
0.018486871;0;73947;10;18486871;2684;"#2684 com_rxin = 0;";
0.018497523;1;73990;43;18497523;10652;"#10652 com_rxin = 1;";
0.018502871;0;74011;21;18502871;5348;"#5348 com_rxin = 0;";
0.018505523;1;74022;11;18505523;2652;"#2652 com_rxin = 1;";
0.018508203;0;74033;11;18508203;2680;"#2680 com_rxin = 0;";
0.018510855;1;74043;10;18510855;2652;"#2652 com_rxin = 1;";
0.018529539;0;74118;75;18529539;18684;"#18684 com_rxin = 0;";
0.018532187;1;74129;11;18532187;2648;"#2648 com_rxin = 1;";
